_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,title_title_jac_qgm_3_qgm_3,title_title_cos_dlm_dc0_dlm_dc0,title_title_mel,title_title_lev_dist,title_title_lev_sim,manufacturer_manufacturer_jac_qgm_3_qgm_3,manufacturer_manufacturer_cos_dlm_dc0_dlm_dc0,manufacturer_manufacturer_jac_dlm_dc0_dlm_dc0,manufacturer_manufacturer_mel,manufacturer_manufacturer_lev_dist,manufacturer_manufacturer_lev_sim,manufacturer_manufacturer_nmw,manufacturer_manufacturer_sw,price_price_exm,price_price_anm,price_price_lev_dist,price_price_lev_sim,label
12,808,313,0.0,0.3873762376237624,3.0,0.0,0.3013698630136986,0.4082482904638631,0.6752522587776184,33.0,0.42105263157894735,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.8499499833277759,2.0,0.6,0
13,135,1886,0.0,0.0715800636267232,3.0,0.25,0.5,0.6674238124719146,0.7373836040496826,35.0,0.5569620253164558,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.96963126252505,5.0,0.2857142857142857,0
14,93,2959,0.0,0.031429537005745134,3.0,0.25,0.27710843373493976,0.43301270189221935,0.8059143424034119,37.0,0.3620689655172413,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.6400480096019203,3.0,0.5,0
15,1334,3188,0.0,0.418444165621079,4.0,0.0,0.44594594594594594,0.6154574548966638,0.8615880608558655,35.0,0.4852941176470589,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.36936936936936937,2.0,0.6,0
16,669,674,0.0,0.9925816023738873,2.0,0.33333333333333337,0.23809523809523808,0.0,0.8449661731719971,12.0,0.52,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.6685618729096989,2.0,0.6,0
17,632,2112,0.0,0.2992424242424242,3.0,0.25,0.2037037037037037,0.22360679774997896,0.6728000044822693,61.0,0.2823529411764706,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.17657376614968068,4.0,0.4285714285714286,0
18,113,3117,0.0,0.03625280718639723,2.0,0.5,0.21666666666666667,0.30151134457776363,0.8178215622901917,55.0,0.4148936170212766,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.21324792028115125,5.0,0.2857142857142857,0
19,753,2524,0.0,0.2983359746434231,3.0,0.25,0.21739130434782608,0.2886751345948129,0.6430901885032654,53.0,0.28378378378378377,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.05000250262775918,2.0,0.6666666666666667,0
20,709,1548,0.0,0.45801033591731266,4.0,0.0,0.3333333333333333,0.5070925528371099,0.6655179858207703,13.0,0.5357142857142857,0.014925373134328358,0.0,0.0,0.5121457576751709,32.0,0.1578947368421053,-6.0,4.0,0.0,0.8359832635983264,3.0,0.4,0
21,604,915,0.0,0.6601092896174863,3.0,0.0,0.2878787878787879,0.33806170189140655,0.8442108035087585,27.0,0.44897959183673475,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.4889209912212469,3.0,0.5,0
22,719,3106,0.0,0.23148744365743723,3.0,0.25,0.24193548387096775,0.5345224838248487,0.6579124331474304,27.0,0.4,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.95995995995996,1.0,0.75,0
23,646,845,0.0,0.7644970414201183,2.0,0.33333333333333337,0.265625,0.4082482904638631,0.6528394818305969,31.0,0.38,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.028163950143815914,0.5680481724252554,3.1083413231064236,0.4526395737265823,0
24,371,3183,0.0,0.11655670750863967,3.0,0.25,0.23076923076923078,0.5714285714285714,0.8394424915313721,23.0,0.4390243902439024,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.27266115101372845,2.0,0.6666666666666667,0
25,1182,2398,0.0,0.49291075896580483,4.0,0.0,0.2112676056338028,0.35355339059327373,0.8074702620506287,34.0,0.3584905660377359,0.6086956521739131,0.8164965809277259,0.6666666666666666,0.9473683834075928,5.0,0.736842105263158,9.0,14.0,0.028163950143815914,0.5680481724252554,3.1083413231064236,0.4526395737265823,0
26,244,2803,0.0,0.08704958972529431,3.0,0.25,0.2222222222222222,0.3849001794597505,0.6036011576652527,59.0,0.28915662650602414,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.1002007665632415,1.0,0.8333333333333334,0
27,587,2816,0.0,0.20845170454545459,3.0,0.25,0.5531914893617021,0.6761234037828131,0.8961344361305237,14.0,0.6,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,1.0,1.0,0.0,1.0,1
28,587,2474,0.0,0.2372675828617623,3.0,0.25,0.31666666666666665,0.5477225575051661,0.6413472890853882,35.0,0.14634146341463417,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.8854934060936789,5.0,0.16666666666666663,0
29,562,3161,0.0,0.17779183802594112,3.0,0.25,0.2159090909090909,0.4364357804719848,0.7895563244819641,49.0,0.3466666666666667,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.23140611191218197,4.0,0.33333333333333337,0
30,809,2585,0.0,0.3129593810444874,4.0,0.0,0.3918918918918919,0.6201736729460423,0.6724216341972351,40.0,0.43661971830985913,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.9489744872436219,2.0,0.6,1
31,1174,939,0.0,0.7998296422487223,4.0,0.0,0.21428571428571427,0.29814239699997197,0.8369900584220886,28.0,0.4285714285714286,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.34549210923800755,5.0,0.16666666666666663,0
32,72,3110,0.0,0.023151125401929207,4.0,0.0,0.2,0.5039526306789696,0.6390643119812012,30.0,0.4,0.0,0.0,0.0,0.46269840002059937,16.0,0.19999999999999996,-1.0,2.0,0.0,0.95995995995996,1.0,0.75,0
33,953,1510,0.0,0.6311258278145695,3.0,0.25,0.23076923076923078,0.2886751345948129,0.8401985168457031,20.0,0.3548387096774194,0.0196078431372549,0.0,0.0,0.5699999928474426,29.0,0.17142857142857137,-15.0,3.0,0.0,0.9169723241080361,3.0,0.4,0
34,584,2518,0.0,0.23193010325655283,3.0,0.25,0.2,0.2721655269759087,0.7865408658981323,29.0,0.4528301886792453,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.30001666944490757,3.0,0.5,0
35,797,357,0.0,0.4479297365119197,2.0,0.33333333333333337,0.21794871794871795,0.26726124191242434,0.6263103485107422,41.0,0.10869565217391308,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.564813180347161,4.0,0.33333333333333337,0
36,474,3091,0.0,0.15334843092850214,4.0,0.0,0.2127659574468085,0.18257418583505536,0.8138095140457153,15.0,0.4642857142857143,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.2727520683698518,4.0,0.33333333333333337,0
37,554,3009,0.0,0.1841143236955799,4.0,0.0,0.5,0.6708203932499369,0.9065201282501221,9.0,0.7428571428571429,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.5608902225556389,4.0,0.19999999999999996,0
38,851,2765,0.0,0.30777576853526223,4.0,0.0,0.2247191011235955,0.5039526306789696,0.8182852268218994,39.0,0.390625,0.7894736842105263,0.8164965809277259,0.6666666666666666,0.9749999642372131,2.0,0.875,12.0,12.0,0.0,0.832002689301622,5.0,0.16666666666666663,0
39,554,2501,0.0,0.2215113954418233,3.0,0.25,0.2692307692307692,0.19999999999999996,0.9065873026847839,14.0,0.6,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.6894223555888972,4.0,0.19999999999999996,0
40,588,1865,0.0,0.3152815013404826,3.0,0.25,0.205607476635514,0.3563483225498992,0.6298874616622925,45.0,0.430379746835443,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.7086832912694239,4.0,0.4285714285714286,0
41,251,1715,0.0,0.14635568513119535,3.0,0.25,0.23076923076923078,0.3651483716701107,0.6606939435005188,60.0,0.27710843373493976,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.004187732903615626,6.0,0.0,0
42,804,2291,0.0,0.3509384548232213,4.0,0.0,0.2073170731707317,0.3779644730092272,0.6682429313659668,44.0,0.2786885245901639,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.49549549549549554,2.0,0.6,0
43,1118,355,0.0,0.31753130590339895,4.0,0.0,0.20967741935483872,0.3779644730092272,0.8055456876754761,30.0,0.3877551020408163,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.5132516258129065,5.0,0.2857142857142857,0
44,791,3039,0.0,0.2602829878249424,4.0,0.0,0.3225806451612903,0.5163977794943222,0.8555402755737305,9.0,0.5714285714285714,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.9959959959959959,1.0,0.75,0
45,1138,894,0.0,0.7855887521968365,4.0,0.0,0.20512820512820512,0.2886751345948129,0.5530377626419067,18.0,0.3793103448275862,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.8749687421855464,1.0,0.8,0
46,1012,813,0.0,0.8033596837944664,3.0,0.25,0.3404255319148936,0.6172133998483676,0.7011080980300903,21.0,0.36363636363636365,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.7367367367367368,3.0,0.25,1
47,1186,2393,0.0,0.49561220225658165,4.0,0.0,0.20930232558139536,0.4444444444444444,0.8108859062194824,49.0,0.33783783783783783,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.5880102416198241,5.0,0.2857142857142857,0
48,139,1865,0.0,0.07453083109919567,3.0,0.25,0.27358490566037735,0.4225771273642583,0.666449248790741,43.0,0.45569620253164556,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.9451080756795736,4.0,0.4285714285714286,0
49,550,2959,0.0,0.18587360594795543,3.0,0.25,0.47058823529411764,0.6804138174397718,0.7052860856056213,26.0,0.4901960784313726,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.7575390210637976,2.0,0.6666666666666667,0
50,114,1036,0.0,0.11003861003861004,3.0,0.25,0.2153846153846154,0.2886751345948129,0.8324176073074341,21.0,0.475,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.35714846958819957,3.0,0.5714285714285714,0
51,773,1182,0.0,0.6539763113367174,4.0,0.0,0.26436781609195403,0.502518907629606,0.805031418800354,35.0,0.339622641509434,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.028163950143815914,0.5680481724252554,3.1083413231064236,0.4526395737265823,0
52,515,3048,0.0,0.16896325459317585,4.0,0.0,0.46808510638297873,0.6708203932499369,0.9083701372146606,12.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,0.0,0.41988397679535905,2.0,0.6,0
53,774,533,0.0,0.6886304909560723,3.0,0.0,0.21686746987951808,0.35856858280031806,0.7985748052597046,40.0,0.34426229508196726,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.6724303554274735,5.0,0.16666666666666663,0
54,1111,2839,0.0,0.3913349771046143,4.0,0.0,0.2,0.40089186286863654,0.7029438614845276,19.0,0.4722222222222222,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.5381062355658199,2.0,0.6666666666666667,0
55,49,2045,0.0,0.023960880195599055,3.0,0.25,0.45454545454545453,0.6708203932499369,0.7211540341377258,11.0,0.6451612903225806,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.15815815815815815,3.0,0.4,0
56,496,3093,0.0,0.16036210798577433,3.0,0.25,0.27380952380952384,0.35355339059327373,0.7990087866783142,35.0,0.4067796610169492,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.5555308628257125,2.0,0.6666666666666667,0
57,490,1075,0.0,0.45581395348837206,4.0,0.0,0.2,0.16666666666666669,0.8054788112640381,31.0,0.36734693877551017,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.20034608378870677,4.0,0.33333333333333337,0
58,1242,1879,0.0,0.6609898882384246,3.0,0.25,0.3625,0.5163977794943223,0.6411677598953247,36.0,0.4545454545454546,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.8469382569662065,4.0,0.33333333333333337,0
59,557,426,0.0,0.7648114901256733,3.0,0.0,0.5094339622641509,0.7302967433402214,0.8516149520874023,23.0,0.4651162790697675,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.4843967039434962,6.0,0.0,0
60,521,53,0.0,0.10172744721689064,2.0,0.33333333333333337,0.21100917431192662,0.35856858280031806,0.6351820826530457,53.0,0.3764705882352941,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.0075748384944345215,5.0,0.16666666666666663,0
61,975,734,0.0,0.7528205128205128,3.0,0.0,0.3434343434343434,0.5720775535473553,0.702179491519928,42.0,0.475,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.7997997997997999,1.0,0.8,0
62,1176,2759,0.0,0.4262413918086263,4.0,0.0,0.3023255813953488,0.4999999999999999,0.7228148579597473,42.0,0.36363636363636365,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,1.0,1.0,0.0,1.0,0
63,1148,3024,0.0,0.37962962962962965,4.0,0.0,0.21311475409836064,0.22360679774997896,0.8324351906776428,35.0,0.35185185185185186,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,0.0,0.7499291654860913,3.0,0.5,0
64,211,289,0.0,0.7301038062283737,2.0,0.33333333333333337,0.203125,0.20412414523193154,0.6099600195884705,35.0,0.20454545454545459,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.11899324502992858,4.0,0.33333333333333337,0
65,322,3032,0.0,0.10620052770448551,2.0,0.5,0.2682926829268293,0.4472135954999579,0.5692640542984009,21.0,0.25,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.37720848056537104,5.0,0.16666666666666663,0
66,271,959,0.0,0.28258602711157454,3.0,0.0,0.22784810126582278,0.29814239699997197,0.7822661995887756,38.0,0.35593220338983056,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.40796649123522766,5.0,0.16666666666666663,0
67,268,3128,0.0,0.08567774936061379,3.0,0.25,0.5526315789473685,0.7559289460184544,0.9235293865203857,13.0,0.6176470588235294,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,0.0,0.9599799899949977,1.0,0.8,1
68,346,3095,0.0,0.11179321486268179,3.0,0.25,0.29069767441860467,0.4558423058385518,0.6924158334732056,41.0,0.3880597014925373,0.0,0.0,0.0,0.42888888716697693,22.0,0.12,-16.0,2.0,0.0,0.703967107456384,4.0,0.19999999999999996,0
69,138,1819,0.0,0.07586586036283671,3.0,0.25,0.2358490566037736,0.3418817293789138,0.6034002304077148,58.0,0.3695652173913043,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.028163950143815914,0.5680481724252554,3.1083413231064236,0.4526395737265823,0
70,523,1169,0.0,0.4473909324208726,4.0,0.0,0.2839506172839506,0.3333333333333333,0.8203727602958679,30.0,0.4339622641509434,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.6000500062507814,3.0,0.5,0
71,994,828,0.0,0.8329979879275654,3.0,0.0,0.8,0.7745966692414834,0.871648371219635,9.0,0.7428571428571429,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.948663244216281,2.0,0.6666666666666667,1
72,518,3029,0.0,0.1710135358204028,4.0,0.0,0.2125,0.35355339059327373,0.8232977390289307,25.0,0.46808510638297873,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.685705305865882,2.0,0.6666666666666667,0
73,553,1564,0.0,0.3535805626598465,3.0,0.25,0.28125,0.5477225575051661,0.8035792112350464,24.0,0.41463414634146345,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.8405846075863816,5.0,0.16666666666666663,0
74,225,3199,0.0,0.0703344795248515,4.0,0.0,0.21666666666666667,0.4629100498862757,0.8481740355491638,23.0,0.36111111111111116,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.4259468469302713,3.0,0.5,0
75,951,533,0.0,0.5604626708727656,3.0,0.0,0.22727272727272727,0.3086066999241838,0.6952991485595703,23.0,0.42500000000000004,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.8620655681174413,3.0,0.5,0
76,157,1135,0.0,0.13832599118942734,3.0,0.25,0.29577464788732394,0.4974683381630911,0.8138903379440308,75.0,0.4140625,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.028163950143815914,0.5680481724252554,3.1083413231064236,0.4526395737265823,0
77,1299,697,0.0,0.5365665896843725,3.0,0.25,0.2,0.3779644730092272,0.7049999833106995,22.0,0.2666666666666667,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.24711779448621551,3.0,0.4,1
78,137,1758,0.0,0.07792946530147893,3.0,0.25,0.20161290322580644,0.3651483716701107,0.6193615198135376,50.0,0.375,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.028163950143815914,0.5680481724252554,3.1083413231064236,0.4526395737265823,0
79,355,793,0.0,0.4476670870113493,3.0,0.0,0.288135593220339,0.4472135954999579,0.6672148108482361,21.0,0.5116279069767442,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.7142448921274469,1.0,0.8,0
80,1136,3185,0.0,0.35667189952904244,3.0,0.25,0.21875,0.31622776601683794,0.5890993475914001,30.0,0.33333333333333337,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.2040491448630557,2.0,0.6666666666666667,0
81,1177,1163,0.0,0.9881053525913339,2.0,0.5,0.6153846153846154,0.7144345083117603,0.8729979395866394,34.0,0.46031746031746035,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,0.0,0.979731982132142,2.0,0.6666666666666667,0
82,571,3027,0.0,0.1886356128179716,4.0,0.0,0.546875,0.6804138174397718,0.8795919418334961,21.0,0.5882352941176471,0.5868449058000009,0.5979164307112208,0.5347063310450038,0.8523786130022403,6.628146453089244,0.6664095746769234,7.218535469107551,11.23913043478261,1.0,1.0,0.0,1.0,1
83,320,3063,0.0,0.1044727391446294,3.0,0.25,0.3157894736842105,0.2581988897471611,0.8253846168518066,14.0,0.46153846153846156,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.0,0.20038096192887034,3.0,0.5,0
