_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,description_description_jac_qgm_3_qgm_3,description_description_cos_dlm_dc0_dlm_dc0,price_price_exm,price_price_anm,price_price_lev_dist,price_price_lev_sim,label
38,252,764,0.0,0.32984293193717273,3.0,0.0,0.2028985507246377,0.40089186286863654,0.8090975880622864,32.0,0.36,0.1541501976284585,0.25408390302421974,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
39,829,719,0.0,0.8673100120627262,2.0,0.33333333333333337,0.2345679012345679,0.42640143271122083,0.8296367526054382,39.0,0.3389830508474576,0.16776315789473684,0.24174688920761409,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
40,184,167,0.0,0.907608695652174,2.0,0.33333333333333337,0.44285714285714284,0.7071067811865475,0.8213908672332764,39.0,0.45070422535211263,0.3611111111111111,0.545544725589981,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
41,463,742,0.0,0.6239892183288409,3.0,0.0,0.22826086956521738,0.40451991747794525,0.7608409523963928,48.0,0.368421052631579,0.05714285714285714,0.15152288168283162,0.0,0.6219527440930117,4.0,0.33333333333333337,0
42,927,934,0.0,0.9925053533190579,2.0,0.33333333333333337,0.4864864864864865,0.6804138174397718,0.8645833730697632,27.0,0.578125,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
43,530,879,0.0,0.6029579067121729,3.0,0.0,0.6415094339622641,0.5443310539518174,0.8922567963600159,12.0,0.7735849056603774,0.07473309608540925,0.17139779254776527,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
44,637,429,0.0,0.6734693877551021,3.0,0.0,0.21428571428571427,0.22645540682891918,0.7844887375831604,51.0,0.3013698630136986,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
45,997,544,0.0,0.5456369107321966,3.0,0.0,0.35051546391752575,0.42640143271122083,0.8167062997817993,50.0,0.2647058823529411,0.2857142857142857,0.3329560459081459,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
46,489,574,0.0,0.8519163763066202,3.0,0.0,0.25842696629213485,0.40089186286863654,0.6072757840156555,43.0,0.24561403508771928,0.12987012987012986,0.25318484177091666,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
47,533,632,0.0,0.8433544303797469,2.0,0.33333333333333337,0.5185185185185185,0.6804138174397718,0.8502280116081238,22.0,0.6716417910447761,0.043824701195219126,0.1178511301977579,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
48,579,971,0.0,0.596292481977343,2.0,0.33333333333333337,0.24358974358974358,0.42640143271122083,0.8137657046318054,34.0,0.3928571428571429,0.06557377049180328,0.12087344460380704,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
49,784,409,0.0,0.5216836734693877,3.0,0.0,0.23333333333333334,0.40089186286863654,0.82860267162323,28.0,0.49090909090909096,0.055776892430278883,0.14433756729740646,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
50,713,760,0.0,0.9381578947368421,2.0,0.33333333333333337,0.24050632911392406,0.4082482904638631,0.668749988079071,41.0,0.2678571428571429,0.039525691699604744,0.1392715036327889,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
51,469,554,0.0,0.8465703971119134,3.0,0.0,0.2696629213483146,0.37499999999999994,0.8430944085121155,33.0,0.484375,0.025,0.18428853505018536,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
52,771,758,0.0,0.9831387808041504,2.0,0.33333333333333337,0.25316455696202533,0.43301270189221935,0.6481685042381287,28.0,0.46153846153846156,0.04150943396226415,0.08451542547285164,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
53,997,630,0.0,0.6318956870611836,3.0,0.0,0.20212765957446807,0.26726124191242434,0.6334676742553711,41.0,0.30508474576271183,0.1377551020408163,0.35478743759344955,0.0,0.5978651685393259,4.0,0.33333333333333337,0
54,803,693,0.0,0.863013698630137,2.0,0.33333333333333337,0.2753623188405797,0.492365963917331,0.7942546606063843,37.0,0.3392857142857143,0.3037037037037037,0.48082236894595093,0.0,0.6973947895791583,3.0,0.4,0
55,568,680,0.0,0.8352941176470589,2.0,0.33333333333333337,0.2597402597402597,0.42640143271122083,0.8295688629150391,33.0,0.4107142857142857,0.2303370786516854,0.38892223413129867,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
56,865,937,0.0,0.9231590181430096,3.0,0.0,0.22872340425531915,0.31249999999999994,0.7656981945037842,144.0,0.22162162162162158,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,1
57,577,607,0.0,0.9505766062602965,2.0,0.33333333333333337,0.22988505747126436,0.43301270189221935,0.6840828061103821,32.0,0.4482758620689655,0.19924812030075187,0.3546496828075953,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
58,555,447,0.0,0.8054054054054054,3.0,0.0,0.2682926829268293,0.47140452079103173,0.7958359718322754,42.0,0.38235294117647056,0.026041666666666668,0.12499999999999997,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
59,539,582,0.0,0.9261168384879725,2.0,0.33333333333333337,0.23333333333333334,0.41812100500354543,0.6459653973579407,48.0,0.4606741573033708,0.05863192182410423,0.1987615979999813,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
60,495,631,0.0,0.7844690966719493,3.0,0.0,0.5517241379310345,0.6666666666666667,0.8731667995452881,17.0,0.6222222222222222,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
61,295,24,0.0,0.08135593220338988,2.0,0.33333333333333337,0.23076923076923078,0.4082482904638631,0.6319444179534912,36.0,0.4,0.14136125654450263,0.363696483726654,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
62,172,249,0.0,0.6907630522088353,3.0,0.0,0.2,0.27386127875258304,0.6684466004371643,40.0,0.375,0.022099447513812154,0.10540925533894598,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
63,526,237,0.0,0.4505703422053232,3.0,0.0,0.25,0.35355339059327373,0.6341705918312073,42.0,0.4084507042253521,0.020833333333333332,0.0,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
64,764,1075,0.0,0.7106976744186047,4.0,0.0,0.330188679245283,0.4472135954999579,0.8432470560073853,46.0,0.4025974025974026,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
65,540,954,0.0,0.5660377358490566,2.0,0.33333333333333337,0.22522522522522523,0.4003203845127179,0.8163327574729919,51.0,0.3013698630136986,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
66,965,74,0.0,0.0766839378238342,3.0,0.0,0.3625,0.628970902033151,0.8063462376594543,42.0,0.4246575342465754,0.016574585635359115,0.0,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
67,479,926,0.0,0.5172786177105831,3.0,0.0,0.5230769230769231,0.6172133998483676,0.840925931930542,24.0,0.5555555555555556,0.095,0.22041550751119351,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
68,614,724,0.0,0.8480662983425414,2.0,0.33333333333333337,0.23076923076923078,0.43301270189221935,0.7672619223594666,69.0,0.28125,0.02364864864864865,0.05103103630798287,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
69,657,35,0.0,0.05327245053272456,2.0,0.33333333333333337,0.21176470588235294,0.3333333333333333,0.7889025211334229,44.0,0.3529411764705882,0.034220532319391636,0.053376051268362375,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
70,990,589,0.0,0.5949494949494949,3.0,0.0,0.2,0.4364357804719848,0.8016539216041565,40.0,0.3650793650793651,0.07166123778501629,0.20227834851568374,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
71,190,35,0.0,0.1842105263157895,3.0,0.0,0.28,0.3333333333333333,0.8346460461616516,38.0,0.4242424242424242,0.04433497536945813,0.06666666666666667,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
72,326,1016,0.0,0.32086614173228345,3.0,0.25,0.20987654320987653,0.2721655269759087,0.814750075340271,37.0,0.3620689655172413,0.03614457831325301,0.0,0.0,0.15806961514887574,4.0,0.33333333333333337,0
73,1076,244,0.0,0.22676579925650553,4.0,0.0,0.2,0.29814239699997197,0.8079686164855957,40.0,0.3846153846153846,0.0,0.0,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
74,11,717,0.0,0.015341701534170138,2.0,0.33333333333333337,0.20512820512820512,0.3651483716701107,0.8349777460098267,32.0,0.39622641509433965,0.12209302325581395,0.16724840200141816,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
75,789,516,0.0,0.6539923954372624,3.0,0.0,0.28865979381443296,0.37499999999999994,0.8158748745918274,39.0,0.3709677419354839,0.023809523809523808,0.05590169943749474,0.0,0.3828673560577045,4.0,0.19999999999999996,0
76,935,859,0.0,0.9187165775401069,3.0,0.0,0.21739130434782608,0.35355339059327373,0.750470757484436,37.0,0.32727272727272727,0.12108559498956159,0.25103950552320115,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
77,43,347,0.0,0.12391930835734866,2.0,0.33333333333333337,0.3333333333333333,0.4029114820126901,0.8190684914588928,70.0,0.27835051546391754,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
78,235,772,0.0,0.3044041450777202,3.0,0.0,0.2079207920792079,0.23570226039551587,0.7225450277328491,55.0,0.2142857142857143,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
79,741,1077,0.0,0.6880222841225627,4.0,0.0,0.29545454545454547,0.45643546458763845,0.7994868159294128,34.0,0.4516129032258065,0.06578947368421052,0.20459830184114206,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
80,597,289,0.0,0.48408710217755446,3.0,0.0,0.43478260869565216,0.49029033784546,0.839817464351654,36.0,0.5135135135135135,0.14342629482071714,0.2672612419124244,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
81,985,736,0.0,0.7472081218274111,3.0,0.0,0.21978021978021978,0.3779644730092272,0.6412796378135681,40.0,0.2592592592592593,0.06607929515418502,0.18257418583505539,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
82,15,299,0.0,0.050167224080267525,3.0,0.0,0.23376623376623376,0.16903085094570328,0.8313236236572266,35.0,0.375,0.07228915662650602,0.07071067811865474,0.0,0.4088976120379457,4.0,0.19999999999999996,0
83,270,345,0.0,0.782608695652174,3.0,0.0,0.5977011494252874,0.6396021490668313,0.8206696510314941,49.0,0.3287671232876712,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
84,813,927,0.0,0.8770226537216829,3.0,0.0,0.2236842105263158,0.33806170189140655,0.5806830525398254,25.0,0.47916666666666663,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
85,242,748,0.0,0.32352941176470584,2.0,0.33333333333333337,0.22972972972972974,0.31622776601683794,0.8508930802345276,30.0,0.42307692307692313,0.0,0.0,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
86,432,101,0.0,0.23379629629629628,3.0,0.0,0.29213483146067415,0.47140452079103173,0.7795171141624451,57.0,0.3294117647058824,0.016,0.0,0.0,0.8810572687224669,3.0,0.4,0
87,850,676,0.0,0.7952941176470588,3.0,0.0,0.29,0.502518907629606,0.8194983005523682,38.0,0.4242424242424242,0.03409090909090909,0.1386750490563073,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
88,677,834,0.0,0.8117505995203838,3.0,0.0,0.3103448275862069,0.38138503569823695,0.8155718445777893,31.0,0.5,0.043478260869565216,0.15191090506254998,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
89,993,655,0.0,0.6596173212487412,3.0,0.0,0.5,0.6390096504226938,0.8759452700614929,19.0,0.7205882352941176,0.046875,0.08304547985373997,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
90,554,122,0.0,0.22021660649819497,3.0,0.0,0.5454545454545454,0.6681531047810609,0.8446962237358093,19.0,0.6984126984126984,0.08839697956650357,0.17312505791526767,0.0,0.9995983935742973,2.0,0.6,0
91,536,401,0.0,0.7481343283582089,3.0,0.0,0.3389830508474576,0.5477225575051661,0.8590042591094971,17.0,0.5952380952380952,0.10344827586206896,0.10660035817780524,0.0,0.23453003788562155,5.0,0.16666666666666663,0
92,108,123,0.0,0.8780487804878049,2.0,0.33333333333333337,0.35877862595419846,0.4743416490252569,0.8558235168457031,83.0,0.3941605839416058,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,1
93,881,839,0.0,0.9523269012485811,2.0,0.33333333333333337,0.2808988764044944,0.45643546458763845,0.7851325273513794,36.0,0.4285714285714286,0.053003533568904596,0.2383656473113981,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
94,576,507,0.0,0.8802083333333334,2.0,0.33333333333333337,0.20481927710843373,0.31622776601683794,0.779634416103363,40.0,0.31034482758620685,0.09137055837563451,0.16903085094570328,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
95,479,936,0.0,0.5117521367521367,3.0,0.0,0.2261904761904762,0.43301270189221935,0.638198971748352,36.0,0.33333333333333337,0.0967741935483871,0.2123976976214366,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
96,573,206,0.0,0.35951134380453753,3.0,0.0,0.20512820512820512,0.3086066999241838,0.5505331158638,34.0,0.30612244897959184,0.08839697956650357,0.17312505791526767,0.0,0.1591946308724832,5.0,0.0,0
97,472,568,0.0,0.8309859154929577,3.0,0.0,0.25252525252525254,0.40201512610368484,0.6279668211936951,39.0,0.38095238095238093,0.08839697956650357,0.17312505791526767,0.0,0.44351501668520577,4.0,0.33333333333333337,0
98,733,742,0.0,0.9878706199460916,2.0,0.33333333333333337,0.2638888888888889,0.5070925528371099,0.6266544461250305,23.0,0.5306122448979591,0.09183673469387756,0.20801257358446093,0.0,0.6412024048096192,4.0,0.33333333333333337,0
99,108,106,0.0,0.9814814814814815,1.0,0.6666666666666667,0.2839506172839506,0.43301270189221935,0.6384022831916809,34.0,0.423728813559322,0.0881542699724518,0.13046561461068845,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
100,1062,986,0.0,0.928436911487759,3.0,0.25,0.3116883116883117,0.42426406871192845,0.6281453967094421,43.0,0.328125,0.08839697956650357,0.17312505791526767,0.0,0.6406896551724137,4.0,0.19999999999999996,1
101,1076,526,0.0,0.48884758364312264,3.0,0.25,0.5,0.6324555320336759,0.8903906941413879,27.0,0.6351351351351351,0.11666666666666667,0.21650635094610968,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
102,487,844,0.0,0.5770142180094786,3.0,0.0,0.20212765957446807,0.26726124191242434,0.6491138935089111,41.0,0.30508474576271183,0.15942028985507245,0.3202563076101743,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
103,1010,978,0.0,0.9683168316831683,4.0,0.0,0.20202020202020202,0.14285714285714285,0.633317232131958,39.0,0.4,0.08839697956650357,0.17312505791526767,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
104,1039,88,0.0,0.08469682386910493,4.0,0.0,0.3275862068965517,0.5477225575051661,0.8032639622688293,20.0,0.4871794871794872,0.0,0.0,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
105,904,910,0.0,0.9934065934065934,2.0,0.33333333333333337,0.3055555555555556,0.43301270189221935,0.7742522954940796,31.0,0.45614035087719296,0.1258741258741259,0.30123203803835463,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
106,280,633,0.0,0.4423380726698263,3.0,0.0,0.40217391304347827,0.5163977794943223,0.8137000799179077,44.0,0.4054054054054054,0.026881720430107527,0.07071067811865475,0.0,0.4506586549572452,4.0,0.19999999999999996,0
107,994,1012,0.0,0.9822134387351779,4.0,0.0,0.2222222222222222,0.4629100498862757,0.6083393096923828,32.0,0.36,0.16917293233082706,0.26111648393354675,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
108,65,72,0.0,0.9027777777777778,2.0,0.0,0.576271186440678,0.6837634587578276,0.8582214117050171,17.0,0.679245283018868,0.01744186046511628,0.0,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
109,181,880,0.0,0.2056818181818182,2.0,0.33333333333333337,0.2345679012345679,0.4285714285714285,0.6635295152664185,36.0,0.34545454545454546,0.041666666666666664,0.052414241836095915,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
110,190,57,0.0,0.30000000000000004,3.0,0.0,0.25,0.16666666666666666,0.8287878632545471,41.0,0.3787878787878788,0.06532663316582915,0.13333333333333333,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
111,670,822,0.0,0.8150851581508516,3.0,0.0,0.30303030303030304,0.4767312946227962,0.8312680125236511,39.0,0.44285714285714284,0.0,0.0,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
112,660,435,0.0,0.6590909090909092,3.0,0.0,0.2727272727272727,0.30151134457776363,0.8796870112419128,25.0,0.537037037037037,0.007633587786259542,0.29488391230979427,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
113,986,649,0.0,0.6582150101419879,3.0,0.0,0.2753623188405797,0.492365963917331,0.7902597188949585,40.0,0.2857142857142857,0.30223880597014924,0.5512494616707104,0.01317829457364341,0.5587508834364582,3.6589147286821704,0.329516426725729,0
