_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Song_Name_Song_Name_jac_qgm_3_qgm_3,Song_Name_Song_Name_cos_dlm_dc0_dlm_dc0,Song_Name_Song_Name_mel,Song_Name_Song_Name_lev_dist,Song_Name_Song_Name_lev_sim,Artist_Name_Artist_Name_jac_qgm_3_qgm_3,Artist_Name_Artist_Name_cos_dlm_dc0_dlm_dc0,Artist_Name_Artist_Name_jac_dlm_dc0_dlm_dc0,Artist_Name_Artist_Name_mel,Artist_Name_Artist_Name_lev_dist,Artist_Name_Artist_Name_lev_sim,Artist_Name_Artist_Name_nmw,Artist_Name_Artist_Name_sw,Album_Name_Album_Name_jac_qgm_3_qgm_3,Album_Name_Album_Name_cos_dlm_dc0_dlm_dc0,Album_Name_Album_Name_mel,Album_Name_Album_Name_lev_dist,Album_Name_Album_Name_lev_sim,Price_Price_jac_qgm_3_qgm_3,Price_Price_cos_dlm_dc0_dlm_dc0,Price_Price_jac_dlm_dc0_dlm_dc0,Price_Price_mel,Price_Price_lev_dist,Price_Price_lev_sim,Price_Price_nmw,Price_Price_sw,label
17,4734,31604,0.0,0.149791165675231,4.0,0.19999999999999996,0.1232876712328767,0.3779644730092272,0.6277777552604675,31.0,0.35416666666666663,0.36363636363636365,0.5773502691896258,0.3333333333333333,0.45370370149612427,10.0,0.4444444444444444,-2.0,8.0,0.07692307692307693,0.16903085094570328,0.5261543989181519,22.0,0.2142857142857143,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
18,1236,50715,0.0,0.024371487725525,5.0,0.0,0.13253012048192772,0.35856858280031806,0.7906205058097839,44.0,0.3015873015873016,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.23529411764705882,0.4629100498862757,0.836341142654419,21.0,0.43243243243243246,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
19,4823,20588,0.0,0.23426267728774042,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.20588235294117646,0.4082482904638631,0.8451613187789917,24.0,0.22580645161290325,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
20,1168,34894,0.0,0.03347280334728031,5.0,0.0,0.30526315789473685,0.4803844614152615,0.694330096244812,30.0,0.5161290322580645,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
21,1202,28013,0.0,0.042908649555563505,4.0,0.19999999999999996,0.21153846153846154,0.5714285714285714,0.6698156595230103,20.0,0.3548387096774194,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.2857142857142857,0.5,0.8705882430076599,11.0,0.3529411764705882,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
22,210,19800,0.0,0.010606060606060619,4.0,0.19999999999999996,0.11214953271028037,0.2300894966542111,0.5890522599220276,51.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.18518518518518517,0.43301270189221935,0.595533013343811,23.0,0.3783783783783784,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
23,3376,7414,0.0,0.455354734286485,4.0,0.0,0.6666666666666666,0.8528028654224417,0.9446808099746704,13.0,0.7234042553191489,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.46875,0.6324555320336759,0.9071428775787354,13.0,0.5357142857142857,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
24,5712,35057,0.0,0.16293464928544943,4.0,0.19999999999999996,0.4716981132075472,0.674199862463242,0.8961538672447205,27.0,0.4807692307692307,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.09183673469387756,0.2834733547569204,0.4991343915462494,51.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
25,303,22290,0.0,0.01359353970390309,5.0,0.0,0.075,0.20412414523193148,0.5650991797447205,37.0,0.26,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.6458333333333334,0.8164965809277261,0.9409090876579285,13.0,0.7045454545454546,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
26,3346,37611,0.0,0.08896333519449096,4.0,0.19999999999999996,0.08181818181818182,0.3113995776646092,0.5716935992240906,65.0,0.2441860465116279,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.07746478873239436,0.2075143391598224,0.6292226314544678,65.0,0.2857142857142857,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
27,6764,51438,0.0,0.13149811423461255,5.0,0.0,0.08888888888888889,0.3333333333333333,0.8186046481132507,39.0,0.09302325581395354,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.175,0.35355339059327373,0.8388888835906982,29.0,0.19444444444444442,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
28,2021,28403,0.0,0.07115445551526245,4.0,0.19999999999999996,0.061224489795918366,0.2631174057921088,0.5316120386123657,49.0,0.19672131147540983,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.1232876712328767,0.3779644730092272,0.8046568632125854,29.0,0.39583333333333337,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
29,1084,9523,0.0,0.1138296755224194,4.0,0.0,0.10294117647058823,0.26726124191242434,0.5498607754707336,25.0,0.3055555555555556,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.42222222685813904,9.0,0.09999999999999998,-3.0,1.0,0
30,1204,28025,0.0,0.042961641391614624,4.0,0.19999999999999996,0.07017543859649122,0.2964997266644405,0.5892078876495361,56.0,0.18840579710144922,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.6428571428571429,0.8944271909999159,0.9359999895095825,8.0,0.6799999999999999,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
31,1828,15256,0.0,0.11982170949134763,3.0,0.4,0.2,0.40089186286863654,0.8305119872093201,19.0,0.4242424242424242,1.0,1.0,1.0,1.0,0.0,1.0,28.0,28.0,0.1724137931034483,0.3872983346207417,0.8091092705726624,23.0,0.39473684210526316,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
32,5147,43656,0.0,0.1178990287703866,5.0,0.0,0.11594202898550725,0.23904572186687872,0.6878882050514221,28.0,0.3913043478260869,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.6666666666666666,0.8333333333333335,0.9428571462631226,4.0,0.8571428571428572,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
33,2694,17169,0.0,0.15691071116547262,4.0,0.19999999999999996,0.30612244897959184,0.6454972243679029,0.6796296238899231,20.0,0.4444444444444444,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.5405405405405406,0.7905694150420948,0.9212121367454529,13.0,0.6060606060606061,0.0,0.0,0.0,0.42222222685813904,9.0,0.09999999999999998,-3.0,1.0,0
34,592,43689,0.0,0.01355032159124725,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.6363636363636364,0.8017837257372731,0.9685897827148438,3.0,0.8846153846153846,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
35,2479,33786,0.0,0.07337358669271299,4.0,0.19999999999999996,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
36,1542,41590,0.0,0.03707622024525126,3.0,0.4,0.4782608695652174,0.6324555320336759,0.7052373290061951,14.0,0.7254901960784313,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.5714285714285714,0.5669467095138409,0.9119004607200623,10.0,0.736842105263158,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
37,5001,3099,0.0,0.6196760647870425,3.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
38,2021,28279,0.0,0.07146645921001449,3.0,0.4,0.10666666666666667,0.29999999999999993,0.5939394235610962,32.0,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.56,0.8164965809277261,0.8916666507720947,19.0,0.6041666666666667,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
39,6290,47840,0.0,0.13147993311036787,4.0,0.19999999999999996,0.1724137931034483,0.5345224838248487,0.6162654161453247,23.0,0.3783783783783784,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,0.22727272727272727,0.3651483716701107,0.8699855804443359,13.0,0.5357142857142857,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
40,1193,28006,0.0,0.042598014711133336,5.0,0.0,0.21568627450980393,0.5714285714285714,0.5873482823371887,23.0,0.23333333333333328,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.2857142857142857,0.5,0.8705882430076599,11.0,0.3529411764705882,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
41,801,29543,0.0,0.0271130216971871,5.0,0.0,0.10576923076923077,0.3952847075210474,0.6341992616653442,47.0,0.27692307692307694,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8685314655303955,6.0,0.5384615384615384,5.0,7.0,0.09090909090909091,0.24174688920761409,0.5836243629455566,42.0,0.2222222222222222,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
42,6234,13713,0.0,0.45460511922992786,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
43,3349,7362,0.0,0.45490355881553923,3.0,0.25,0.1038961038961039,0.39223227027636803,0.5051742792129517,39.0,0.1875,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.125,0.4743416490252569,0.4472443163394928,27.0,0.3076923076923077,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9333333373069763,1.0,0.8333333333333334,5.0,5.0,0
44,3549,19057,0.0,0.18623078134019,5.0,0.0,0.13793103448275862,0.4303314829119352,0.5324307084083557,43.0,0.2833333333333333,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.19480519480519481,0.49029033784546,0.5361935496330261,34.0,0.34615384615384615,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
45,1625,27515,0.0,0.059058695257132476,4.0,0.19999999999999996,0.13333333333333333,0.22360679774997896,0.6119909286499023,10.0,0.4117647058823529,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.2,0.4629100498862757,0.647683322429657,20.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
46,2749,17161,0.0,0.1601888001864693,4.0,0.19999999999999996,0.631578947368421,0.8164965809277261,0.9411764740943909,10.0,0.7058823529411764,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.5882352941176471,0.7905694150420948,0.9333333373069763,10.0,0.6666666666666667,0.0,0.0,0.0,0.42222222685813904,9.0,0.09999999999999998,-3.0,1.0,1
47,5409,20551,0.0,0.2631988711011629,5.0,0.0,0.09090909090909091,0.25,0.48328664898872375,13.0,0.23529411764705888,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.2682926829268293,0.6123724356957946,0.5304082632064819,21.0,0.34375,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
48,1148,7757,0.0,0.14799535903055305,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
49,1262,34894,0.0,0.03616667621940739,5.0,0.0,0.30526315789473685,0.4803844614152615,0.694330096244812,30.0,0.5161290322580645,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
50,1309,34898,0.0,0.037509312854604904,4.0,0.19999999999999996,0.06666666666666667,0.24174688920761409,0.5836169123649597,54.0,0.21739130434782605,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.5135135135135135,0.7302967433402214,0.7619079947471619,8.0,0.7037037037037037,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
51,5071,34920,0.0,0.14521764032073314,5.0,0.0,0.13333333333333333,0.2631174057921088,0.567188560962677,43.0,0.30645161290322576,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.16393442622950818,0.4082482904638631,0.6209842562675476,30.0,0.36170212765957444,0.0,0.0,0.0,0.42222222685813904,9.0,0.09999999999999998,-3.0,1.0,0
52,317,22283,0.0,0.014226091639366278,5.0,0.0,0.09375,0.24999999999999994,0.5871991515159607,23.0,0.34285714285714286,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.25,0.4714045207910316,0.8545454740524292,32.0,0.2727272727272727,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
53,467,362,0.0,0.7751605995717344,2.0,0.33333333333333337,0.2926829268292683,0.5999999999999999,0.8372073769569397,12.0,0.5384615384615384,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
54,6458,18807,0.0,0.3433827830063274,5.0,0.0,0.4878048780487805,0.7453559924999299,0.908108115196228,17.0,0.5405405405405406,0.2,0.0,0.0,0.7333333492279053,2.0,0.5,2.0,2.0,0.32,0.5,0.8761904835700989,13.0,0.38095238095238093,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
55,2841,52852,0.0,0.05375387875577087,3.0,0.4,0.2608695652173913,0.5,0.8529411554336548,50.0,0.2647058823529411,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.5,0.6324555320336759,0.9166666865348816,10.0,0.5833333333333333,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
56,5085,40496,0.0,0.12556795732911896,4.0,0.19999999999999996,0.09333333333333334,0.2222222222222222,0.5694564580917358,28.0,0.37777777777777777,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.20689655172413793,0.4472135954999579,0.8479999899864197,19.0,0.24,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
57,1183,34915,0.0,0.03388228555062289,5.0,0.0,0.29245283018867924,0.447213595499958,0.6984492540359497,36.0,0.5135135135135135,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
58,2742,17206,0.0,0.1593630129024759,4.0,0.19999999999999996,0.30612244897959184,0.6454972243679029,0.6796296238899231,20.0,0.4444444444444444,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.2777777777777778,0.3999999999999999,0.8529869914054871,9.0,0.5909090909090908,0.0,0.0,0.0,0.42222222685813904,9.0,0.09999999999999998,-3.0,1.0,0
59,2459,10377,0.0,0.23696636792907388,5.0,0.0,0.13043478260869565,0.22360679774997896,0.597358226776123,20.0,0.23076923076923073,0.2608695652173913,0.4999999999999999,0.3333333333333333,0.8564102649688721,7.0,0.46153846153846156,5.0,6.0,0.13793103448275862,0.22360679774997896,0.5572147369384766,32.0,0.2558139534883721,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
60,3573,53964,0.0,0.06621080720480321,4.0,0.19999999999999996,0.08653846153846154,0.30151134457776363,0.6157538294792175,43.0,0.31746031746031744,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.05660377358490566,0.1543033499620919,0.510037899017334,24.0,0.25,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
61,1344,10527,0.0,0.12767170133941297,4.0,0.19999999999999996,0.16304347826086957,0.5017452060042545,0.6208420991897583,40.0,0.34426229508196726,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.11940298507462686,0.41602514716892186,0.5082202553749084,40.0,0.24528301886792447,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
62,6218,29583,0.0,0.21018828381164856,4.0,0.19999999999999996,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.3125,0.5,0.8718157410621643,24.0,0.41463414634146345,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
63,1159,28024,0.0,0.0413574079360548,5.0,0.0,0.10588235294117647,0.4364357804719848,0.5544366240501404,45.0,0.2622950819672131,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.2631578947368421,0.6123724356957946,0.6616350412368774,16.0,0.40740740740740744,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
64,3360,17651,0.0,0.19035748682794174,4.0,0.19999999999999996,0.09375,0.2886751345948129,0.5942760705947876,17.0,0.2272727272727273,0.39285714285714285,0.6324555320336759,0.4,0.46590909361839294,13.0,0.45833333333333337,-2.0,11.0,0.07608695652173914,0.11547005383792514,0.49928775429725647,57.0,0.20833333333333337,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
65,1317,34002,0.0,0.03873301570495857,5.0,0.0,0.07017543859649122,0.22237479499833038,0.6106002330780029,45.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.76,0.75,0.948421061038971,1.0,0.95,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
66,1151,53282,0.0,0.021602041965391727,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
67,1579,41572,0.0,0.037982295776003094,2.0,0.6,0.09,0.28867513459481287,0.5681276917457581,51.0,0.27142857142857146,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.5714285714285714,0.5669467095138409,0.9119004607200623,10.0,0.736842105263158,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
68,252,52996,0.0,0.004755075854781521,4.0,0.19999999999999996,0.2553191489361702,0.5070925528371099,0.6335547566413879,21.0,0.34375,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.15,0.5,0.8104166984558105,13.0,0.1875,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
69,2399,29849,0.0,0.08037120171530032,3.0,0.4,0.8160919540229885,0.8767140075192092,0.9579487442970276,7.0,0.9102564102564102,0.3939393939393939,0.6324555320336759,0.4,0.8896551728248596,16.0,0.4482758620689655,-3.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
70,1260,34919,0.0,0.036083507546035065,5.0,0.0,0.3146067415730337,0.5222329678670935,0.6932874917984009,28.0,0.540983606557377,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0
71,4980,20081,0.0,0.24799561774812007,4.0,0.19999999999999996,0.024390243902439025,0.2182178902359924,0.4928571283817291,23.0,0.1785714285714286,0.13636363636363635,0.4999999999999999,0.3333333333333333,0.3969697058200836,10.0,0.09090909090909094,0.0,5.0,0.08333333333333333,0.16903085094570328,0.5182081460952759,18.0,0.28,0.0,0.0,0.0,0.42222222685813904,9.0,0.09999999999999998,-3.0,1.0,0
72,1489,3898,0.0,0.38199076449461267,3.0,0.25,0.7272727272727273,0.6666666666666667,0.9764705896377563,1.0,0.9411764705882353,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
