_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,title_title_jac_qgm_3_qgm_3,title_title_cos_dlm_dc0_dlm_dc0,title_title_mel,title_title_lev_dist,title_title_lev_sim,authors_authors_jac_qgm_3_qgm_3,authors_authors_cos_dlm_dc0_dlm_dc0,authors_authors_mel,authors_authors_lev_dist,authors_authors_lev_sim,year_year_exm,year_year_anm,year_year_lev_dist,year_year_lev_sim,label
35,1143,1812,0.0,0.630794701986755,3.0,0.25,0.2857142857142857,0.4285714285714285,0.7021535634994507,26.0,0.4901960784313726,0.08064516129032258,0.1889822365046136,0.5378936529159546,33.0,0.2325581395348837,0.0,0.9994994994994995,1.0,0.75,0
36,2081,1419,0.0,0.6818837097549255,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7222222222222222,0.9999999999999999,0.8059316277503967,38.0,0.19148936170212771,1.0,1.0,0.0,1.0,1
37,924,1026,0.0,0.9005847953216375,3.0,0.25,0.2876712328767123,0.0,0.7520357370376587,26.0,0.48,0.0,0.0,0.5055555701255798,29.0,0.19444444444444442,0.0,0.9985,4.0,0.0,0
38,1189,1969,0.0,0.6038598273235145,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.8085106382978723,0.9999999999999999,0.8214774131774902,24.0,0.4418604651162791,1.0,1.0,0.0,1.0,1
39,331,1701,0.0,0.194591416813639,3.0,0.25,1.0,1.0,1.0,0.0,1.0,0.8169014084507042,1.0,0.7508392930030823,50.0,0.2753623188405797,1.0,1.0,0.0,1.0,1
40,2031,1408,0.0,0.6932545544066961,4.0,0.0,0.3246753246753247,0.33333333333333337,0.7058258056640625,40.0,0.2592592592592593,0.03225806451612903,0.16666666666666669,0.585185170173645,25.0,0.16666666666666663,0.0,0.99900149775337,1.0,0.75,0
41,1496,1831,0.0,0.8170398689240852,3.0,0.25,0.3125,0.5345224838248487,0.7315278053283691,26.0,0.59375,0.21212121212121213,0.4629100498862757,0.6004166603088379,31.0,0.38,1.0,1.0,0.0,1.0,0
42,135,1441,0.0,0.09368494101318525,3.0,0.25,0.2689075630252101,0.31980107453341566,0.6898521780967712,53.0,0.3291139240506329,0.023809523809523808,0.15811388300841897,0.5472059845924377,47.0,0.17543859649122806,1.0,1.0,0.0,1.0,0
43,1656,910,0.0,0.5495169082125604,4.0,0.0,0.2824427480916031,0.3779644730092272,0.6558969020843506,82.0,0.3223140495867769,0.02,0.19999999999999996,0.5966621041297913,20.0,0.2857142857142857,0.0,0.9995004995004995,1.0,0.75,0
44,1475,1909,0.0,0.7726558407543216,3.0,0.25,0.2714285714285714,0.2182178902359924,0.6626262664794922,31.0,0.4363636363636364,0.0058823529411764705,0.0,0.4095157980918884,171.0,0.06557377049180324,0.0,0.9980009995002499,4.0,0.0,0
45,1690,1640,0.0,0.9704142011834319,1.0,0.75,0.33962264150943394,0.47140452079103173,0.6608456373214722,22.0,0.4883720930232558,0.07954545454545454,0.1543033499620919,0.6970121264457703,38.0,0.2549019607843137,0.0,0.996003996003996,4.0,0.0,0
46,424,1813,0.0,0.2338665195808053,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8490566037735849,0.9999999999999999,0.9166666865348816,22.0,0.5416666666666667,1.0,1.0,0.0,1.0,1
47,2562,1409,0.0,0.5499609679937549,4.0,0.0,0.25806451612903225,0.35856858280031806,0.7395460605621338,40.0,0.34426229508196726,0.5957446808510638,0.7905694150420948,0.7505176067352295,18.0,0.6086956521739131,0.0,0.9995002498750625,1.0,0.75,0
48,1086,342,0.0,0.3149171270718232,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2711864406779661,0.4472135954999579,0.5024658441543579,38.0,0.3090909090909091,0.0,0.9995004995004995,1.0,0.75,0
49,2313,1042,0.0,0.45049718979680065,4.0,0.0,0.30666666666666664,0.43301270189221935,0.6218237280845642,40.0,0.23076923076923073,0.011904761904761904,0.1259881576697424,0.5844114422798157,38.0,0.17391304347826086,0.0,0.998998998998999,1.0,0.75,0
50,817,256,0.0,0.31334149326805383,3.0,0.0,0.25,0.14907119849998599,0.6962832808494568,40.0,0.34426229508196726,0.059322033898305086,0.09534625892455924,0.643180787563324,58.0,0.21621621621621623,0.0,0.999000499750125,4.0,0.0,0
51,385,304,0.0,0.7896103896103897,2.0,0.33333333333333337,0.2564102564102564,0.33333333333333337,0.8789872527122498,26.0,0.4693877551020408,0.03571428571428571,0.0,0.4352869391441345,36.0,0.1428571428571429,0.0,0.999000499750125,4.0,0.0,0
52,1645,927,0.0,0.5635258358662614,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.18518518518518517,0.5000000000000001,0.4821138083934784,67.0,0.18292682926829273,0.0,0.9985022466300549,1.0,0.75,0
53,774,826,0.0,0.937046004842615,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.9999999999999998,0.6711711883544922,30.0,0.18918918918918914,1.0,1.0,0.0,1.0,1
54,1717,220,0.0,0.12813046010483398,4.0,0.0,0.3333333333333333,0.5999999999999999,0.7475137710571289,19.0,0.5581395348837209,0.024096385542168676,0.1543033499620919,0.577090322971344,40.0,0.2592592592592593,1.0,1.0,0.0,1.0,0
55,1228,1083,0.0,0.8819218241042346,3.0,0.25,0.3333333333333333,0.26726124191242434,0.7373365759849548,32.0,0.5,0.03409090909090909,0.16903085094570328,0.6526251435279846,40.0,0.23076923076923073,0.0,0.9980009995002499,4.0,0.0,0
56,644,1479,0.0,0.43542934415145373,3.0,0.25,0.35526315789473684,0.33806170189140655,0.7092330455780029,23.0,0.5576923076923077,0.029850746268656716,0.0,0.5330518484115601,43.0,0.18867924528301883,0.0,0.9994987468671679,1.0,0.75,0
57,1160,526,0.0,0.45344827586206893,3.0,0.25,0.46153846153846156,0.7071067811865475,0.5309523940086365,17.0,0.5142857142857142,0.012269938650306749,0.0,0.557445764541626,161.0,0.047337278106508895,0.0,0.998001998001998,4.0,0.0,0
58,2601,226,0.0,0.08688965782391389,3.0,0.25,1.0,1.0,1.0,0.0,1.0,0.011904761904761904,0.0,0.4903446137905121,57.0,0.13636363636363635,0.0,0.998001998001998,4.0,0.0,0
59,2416,976,0.0,0.4039735099337748,3.0,0.25,1.0,1.0,1.0,0.0,1.0,0.8769230769230769,0.9999999999999999,0.8907103538513184,38.0,0.3770491803278688,1.0,1.0,0.0,1.0,1
60,2037,817,0.0,0.4010800196367207,3.0,0.25,0.25287356321839083,0.36927447293799825,0.6117536425590515,43.0,0.3484848484848485,0.10606060606060606,0.18257418583505536,0.586807906627655,31.0,0.1842105263157895,0.0,0.9984992496248124,1.0,0.75,0
61,441,1363,0.0,0.3235509904622157,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.7951550483703613,25.0,0.41860465116279066,1.0,1.0,0.0,1.0,1
62,644,1254,0.0,0.5135566188197767,3.0,0.25,0.2571428571428571,0.13483997249264842,0.6449335813522339,63.0,0.2674418604651163,0.0,0.0,0.45042315125465393,25.0,0.13793103448275867,0.0,0.9974987493746873,1.0,0.75,0
63,2185,1946,0.0,0.8906178489702518,4.0,0.0,0.25,0.23904572186687872,0.6261118054389954,70.0,0.2222222222222222,0.060240963855421686,0.11396057645963795,0.5639638900756836,44.0,0.2786885245901639,1.0,1.0,0.0,1.0,0
64,107,1334,0.0,0.08020989505247378,3.0,0.25,0.373134328358209,0.5000000000000001,0.6940280795097351,16.0,0.6595744680851063,0.10666666666666667,0.13363062095621217,0.577492892742157,44.0,0.2666666666666667,0.0,0.999000499750125,4.0,0.0,0
65,2414,2045,0.0,0.8471416735708368,3.0,0.25,0.27358490566037735,0.33541019662496846,0.6698136925697327,49.0,0.33783783783783783,0.02912621359223301,0.13363062095621217,0.6612200140953064,41.0,0.2407407407407407,0.0,0.9960059910134798,4.0,0.0,0
66,229,1609,0.0,0.1423244251087632,3.0,0.25,0.2698412698412698,0.19999999999999996,0.6847851276397705,22.0,0.46341463414634143,0.06857142857142857,0.14907119849998599,0.6440299153327942,89.0,0.2644628099173554,0.0,0.9994987468671679,1.0,0.75,0
67,1985,1630,0.0,0.8211586901763224,3.0,0.25,0.26,0.13363062095621217,0.7096171975135803,36.0,0.4285714285714286,0.0,0.0,0.5430402755737305,10.0,0.23076923076923073,0.0,0.998997995991984,1.0,0.75,0
68,688,1938,0.0,0.3550051599587203,3.0,0.25,0.2535211267605634,0.3086066999241838,0.7053344249725342,22.0,0.5319148936170213,0.03278688524590164,0.09805806756909201,0.5964783430099487,56.0,0.2727272727272727,0.0,0.99899849774662,1.0,0.75,0
69,175,680,0.0,0.25735294117647056,3.0,0.0,0.3,0.3779644730092272,0.6042934060096741,42.0,0.25,0.04878048780487805,0.0,0.5525756478309631,62.0,0.16216216216216217,1.0,1.0,0.0,1.0,0
70,341,822,0.0,0.4148418491484185,3.0,0.0,0.2765957446808511,0.24999999999999994,0.7427170872688293,38.0,0.39682539682539686,0.010416666666666666,0.12909944487358058,0.5866278409957886,51.0,0.17741935483870963,0.0,0.9974987493746873,1.0,0.75,0
71,1530,26,0.0,0.016993464052287632,4.0,0.0,0.25,0.2461829819586655,0.6278038024902344,60.0,0.2941176470588235,0.05128205128205128,0.11180339887498948,0.6308823823928833,59.0,0.21333333333333337,0.0,0.999000499750125,4.0,0.0,0
72,1511,220,0.0,0.14559894109861016,4.0,0.0,0.3373493975903614,0.31622776601683794,0.8569299578666687,33.0,0.5147058823529411,0.02564102564102564,0.16903085094570328,0.5291212797164917,44.0,0.18518518518518523,0.0,0.9985014985014985,4.0,0.0,0
73,690,1906,0.0,0.3620146904512067,2.0,0.5,0.26785714285714285,0.2519763153394848,0.7506570219993591,52.0,0.33333333333333337,0.10476190476190476,0.2834733547569204,0.5947940945625305,53.0,0.3205128205128205,0.0,0.9980009995002499,4.0,0.0,0
74,1927,1408,0.0,0.730669434353918,3.0,0.25,0.25263157894736843,0.33968311024337877,0.656749963760376,47.0,0.3285714285714286,0.025,0.12909944487358058,0.5584248900413513,40.0,0.23076923076923073,0.0,0.99900149775337,1.0,0.75,0
75,2162,1225,0.0,0.566604995374653,3.0,0.25,0.25,0.4629100498862757,0.6991669535636902,28.0,0.4509803921568627,0.0,0.0,0.4277777671813965,27.0,0.15625,0.0,0.999000999000999,1.0,0.75,0
76,1115,1425,0.0,0.7824561403508772,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.8,1.0,0.7477931976318359,36.0,0.4098360655737705,1.0,1.0,0.0,1.0,1
77,1380,745,0.0,0.5398550724637681,4.0,0.0,0.4782608695652174,0.40824829046386296,0.9055555462837219,7.0,0.6111111111111112,1.0,1.0,1.0,0.0,1.0,0.0,0.9995007488766849,1.0,0.75,0
78,507,1063,0.0,0.4769520225776105,3.0,0.25,0.2839506172839506,0.33806170189140655,0.6774656176567078,35.0,0.39655172413793105,0.06896551724137931,0.14433756729740646,0.6015194654464722,42.0,0.16000000000000003,0.0,0.9984977466199298,1.0,0.75,0
79,1829,1915,0.0,0.9550913838120104,3.0,0.25,0.30851063829787234,0.33806170189140655,0.7467565536499023,44.0,0.3802816901408451,0.0,0.0,0.48037517070770264,24.0,0.19999999999999996,0.0,0.9984977466199298,1.0,0.75,0
80,289,1898,0.0,0.1522655426765016,2.0,0.5,0.358974358974359,0.4629100498862757,0.7372176051139832,25.0,0.5283018867924528,0.0,0.0,0.5167388319969177,31.0,0.11428571428571432,0.0,0.998997995991984,1.0,0.75,0
81,20,465,0.0,0.043010752688172005,3.0,0.0,0.2978723404255319,0.48304589153964794,0.8273462653160095,44.0,0.5368421052631579,0.0,0.0,0.48051947355270386,36.0,0.18181818181818177,0.0,0.9995004995004995,1.0,0.75,0
82,387,650,0.0,0.5953846153846154,3.0,0.0,0.46153846153846156,0.7071067811865475,0.5309523940086365,17.0,0.5142857142857142,0.10909090909090909,0.2357022603955158,0.8040000200271606,42.0,0.16000000000000003,1.0,1.0,0.0,1.0,0
83,1118,1159,0.0,0.9646246764452114,2.0,0.5,0.40404040404040403,0.502518907629606,0.7304477095603943,29.0,0.6282051282051282,0.011494252873563218,0.11952286093343936,0.5023148059844971,43.0,0.20370370370370372,0.0,0.99949924887331,1.0,0.75,0
84,1251,403,0.0,0.3221422861710631,4.0,0.0,0.3333333333333333,0.4351941398892446,0.6905131340026855,54.0,0.3932584269662921,0.008928571428571428,0.12909944487358055,0.5394504070281982,58.0,0.22666666666666668,1.0,1.0,0.0,1.0,0
85,356,1894,0.0,0.18796198521647312,4.0,0.0,0.25471698113207547,0.3849001794597505,0.8184778094291687,53.0,0.273972602739726,0.03409090909090909,0.14285714285714285,0.6092228889465332,40.0,0.21568627450980393,1.0,1.0,0.0,1.0,0
86,21,306,0.0,0.06862745098039214,3.0,0.0,0.2608695652173913,0.20100756305184242,0.6888179183006287,66.0,0.22352941176470587,0.031746031746031744,0.11396057645963795,0.5965401530265808,65.0,0.20731707317073167,0.0,0.9995002498750625,1.0,0.75,0
87,1866,1854,0.0,0.9935691318327974,2.0,0.5,0.35185185185185186,0.23570226039551587,0.7706349492073059,22.0,0.47619047619047616,0.010638297872340425,0.0,0.568149983882904,72.0,0.11111111111111116,0.0,0.99949924887331,1.0,0.75,0
88,557,2055,0.0,0.27104622871046224,3.0,0.25,0.30357142857142855,0.47140452079103173,0.6923516988754272,25.0,0.3902439024390244,0.05555555555555555,0.10206207261596574,0.6284852623939514,63.0,0.24096385542168675,0.0,0.9985022466300549,1.0,0.75,0
89,2364,1883,0.0,0.7965313028764806,4.0,0.0,0.25,0.26726124191242434,0.6746377944946289,35.0,0.527027027027027,0.039603960396039604,0.1259881576697424,0.5407240390777588,46.0,0.24590163934426235,0.0,0.9980009995002499,4.0,0.0,0
90,1106,929,0.0,0.8399638336347197,4.0,0.0,0.25,0.33333333333333337,0.7501384019851685,27.0,0.47058823529411764,0.023809523809523808,0.12909944487358055,0.5541809797286987,76.0,0.19999999999999996,0.0,0.9970044932601099,4.0,0.0,0
91,942,2133,0.0,0.44163150492264414,4.0,0.0,0.4782608695652174,0.40824829046386296,0.9055555462837219,7.0,0.6111111111111112,0.20188757844920938,0.28797320627147605,0.625361599994795,46.45928934010152,0.2843254918713151,0.0,0.9995007488766849,1.0,0.75,0
92,1972,1945,0.0,0.9863083164300203,2.0,0.5,0.3194444444444444,0.3651483716701107,0.7213289141654968,22.0,0.5510204081632653,0.0,0.0,0.5166666507720947,12.0,0.19999999999999996,0.0,0.998998998998999,1.0,0.75,0
93,598,1873,0.0,0.3192738921516284,4.0,0.0,0.29914529914529914,0.294174202707276,0.710317075252533,47.0,0.4534883720930233,0.08045977011494253,0.13363062095621217,0.6648113131523132,39.0,0.26415094339622647,0.0,0.998998998998999,1.0,0.75,0
94,1274,950,0.0,0.7456828885400314,4.0,0.0,0.2713178294573643,0.31622776601683794,0.6629752516746521,63.0,0.2674418604651163,0.015873015873015872,0.18257418583505536,0.622196614742279,27.0,0.22857142857142854,0.0,0.9980009995002499,4.0,0.0,0
95,821,94,0.0,0.11449451887941531,3.0,0.0,0.3783783783783784,0.4629100498862757,0.7406985759735107,19.0,0.6346153846153846,0.02,0.0,0.5022108554840088,90.0,0.08163265306122447,0.0,0.999,4.0,0.0,0
96,420,152,0.0,0.36190476190476195,3.0,0.0,0.28125,0.3651483716701107,0.7560217380523682,18.0,0.5384615384615384,0.0,0.0,0.48645320534706116,50.0,0.13793103448275867,0.0,0.998998998998999,1.0,0.75,0
97,2371,2101,0.0,0.8861239983129481,2.0,0.5,0.47368421052631576,0.7071067811865475,0.8296296000480652,6.0,0.6,0.0,0.0,0.5258169770240784,41.0,0.196078431372549,1.0,1.0,0.0,1.0,0
98,2562,2119,0.0,0.827088212334114,3.0,0.25,0.25806451612903225,0.35856858280031806,0.7395460605621338,40.0,0.34426229508196726,0.2549019607843137,0.4743416490252569,0.5075176358222961,31.0,0.32608695652173914,0.0,0.9985022466300549,1.0,0.75,0
99,1777,1599,0.0,0.8998311761395611,3.0,0.25,0.4067796610169492,0.6123724356957945,0.591269850730896,32.0,0.4285714285714286,0.022222222222222223,0.14142135623730948,0.5834786891937256,54.0,0.19402985074626866,0.0,0.9975,4.0,0.0,0
100,692,1648,0.0,0.41990291262135926,3.0,0.25,0.2545454545454545,0.0,0.6212698221206665,21.0,0.5,0.014814814814814815,0.0,0.5065710544586182,124.0,0.1079136690647482,0.0,0.997997997997998,1.0,0.75,0
101,507,443,0.0,0.873767258382643,3.0,0.0,0.25842696629213485,0.31622776601683794,0.6914653182029724,43.0,0.35820895522388063,0.043010752688172046,0.14433756729740646,0.5997201800346375,43.0,0.21818181818181814,0.0,0.9985,4.0,0.0,0
102,1034,1958,0.0,0.5280898876404494,3.0,0.25,0.3157894736842105,0.3651483716701107,0.8690589070320129,31.0,0.40384615384615385,0.012195121951219513,0.16903085094570328,0.5249999761581421,40.0,0.19999999999999996,0.0,0.998,4.0,0.0,0
103,1985,1236,0.0,0.6226700251889169,3.0,0.25,0.3008849557522124,0.22360679774997896,0.7449777722358704,45.0,0.4767441860465116,0.013888888888888888,0.0,0.4676785469055176,49.0,0.15517241379310343,0.0,0.9965052421367948,4.0,0.0,0
104,1692,638,0.0,0.3770685579196218,3.0,0.25,0.2631578947368421,0.2519763153394848,0.7877058982849121,47.0,0.3380281690140845,0.012987012987012988,0.16903085094570328,0.4919413924217224,33.0,0.15384615384615385,1.0,1.0,0.0,1.0,0
105,2309,2179,0.0,0.9436985708098744,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.6756756756756757,0.9999999999999998,0.8156498670578003,23.0,0.2068965517241379,1.0,1.0,0.0,1.0,1
106,661,1044,0.0,0.6331417624521073,4.0,0.0,0.25263157894736843,0.2721655269759087,0.6768829822540283,35.0,0.39655172413793105,0.02247191011235955,0.14433756729740646,0.5028685331344604,44.0,0.18518518518518523,0.0,0.99949924887331,1.0,0.75,0
107,1829,879,0.0,0.48059048660470205,2.0,0.5,0.29896907216494845,0.2857142857142857,0.8352183699607849,44.0,0.3802816901408451,0.03333333333333333,0.09901475429766744,0.553367018699646,114.0,0.13636363636363635,0.0,0.997,4.0,0.0,0
108,1049,242,0.0,0.23069590085796,3.0,0.25,1.0,1.0,1.0,0.0,1.0,0.574468085106383,0.9258200997725514,0.6612685322761536,21.0,0.4473684210526315,1.0,1.0,0.0,1.0,1
109,156,480,0.0,0.32499999999999996,3.0,0.0,0.2751677852348993,0.34668762264076824,0.8299512267112732,58.0,0.4821428571428571,0.02857142857142857,0.0,0.4333333373069763,53.0,0.1166666666666667,0.0,0.999000499750125,4.0,0.0,0
110,690,1046,0.0,0.6596558317399618,4.0,0.0,0.25925925925925924,0.2357022603955158,0.6994871497154236,47.0,0.3733333333333333,0.02608695652173913,0.1091089451179962,0.5844147205352783,62.0,0.20512820512820518,0.0,0.9975012493753124,4.0,0.0,0
111,2125,883,0.0,0.4155294117647059,4.0,0.0,0.28431372549019607,0.4082482904638631,0.8367469906806946,51.0,0.35443037974683544,0.03529411764705882,0.2886751345948129,0.5874183177947998,38.0,0.2549019607843137,0.0,0.999000999000999,1.0,0.75,0
