_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,title_title_jac_qgm_3_qgm_3,title_title_cos_dlm_dc0_dlm_dc0,authors_authors_jac_qgm_3_qgm_3,authors_authors_cos_dlm_dc0_dlm_dc0,authors_authors_mel,authors_authors_lev_dist,authors_authors_lev_sim,year_year_exm,year_year_anm,year_year_lev_dist,year_year_lev_sim,label
14,1459,1317,0.0,0.9026730637422893,3.0,0.25,0.5108695652173914,0.6546536707079772,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,1.0,1.0,0.0,1.0,1
15,2061,1072,0.0,0.5201358563803979,3.0,0.25,0.20103092783505155,0.21170244960998524,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
16,2463,1546,0.0,0.6276898091758019,3.0,0.25,0.6934306569343066,0.7559289460184545,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
17,198,1213,0.0,0.16323165704863973,3.0,0.25,0.13333333333333333,0.18569533817705186,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
18,267,1631,0.0,0.16370324954015936,3.0,0.25,0.26666666666666666,0.23904572186687872,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
19,516,735,0.0,0.7020408163265306,3.0,0.0,0.24475524475524477,0.3563483225498992,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,1.0,1.0,0.0,1.0,1
20,1021,225,0.0,0.2203721841332027,3.0,0.25,0.2894736842105263,0.45883146774112343,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.9984984984984985,1.0,0.8333333333333334,0
21,1938,73,0.0,0.03766769865841069,3.0,0.25,0.3945578231292517,0.5520524474738834,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
22,1466,990,0.0,0.675306957708049,4.0,0.0,0.24060150375939848,0.29814239699997197,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
23,1118,1915,0.0,0.5838120104438642,2.0,0.5,0.20270270270270271,0.2672612419124244,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
24,2038,895,0.0,0.4391560353287537,4.0,0.0,0.68,0.7745966692414834,0.8142857142857143,1.0,0.7783671021461487,34.0,0.5,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
25,162,1511,0.0,0.10721376571806751,3.0,0.25,0.22058823529411764,0.18257418583505533,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
26,624,920,0.0,0.6782608695652175,2.0,0.33333333333333337,0.8351648351648352,0.9198662110078,1.0,1.0,1.0,0.0,1.0,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
27,2227,2091,0.0,0.9389312977099237,3.0,0.25,0.8695652173913043,1.0,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,1.0,1.0,0.0,1.0,1
28,575,650,0.0,0.8846153846153846,3.0,0.0,0.16911764705882354,0.27500954910846337,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
29,39,323,0.0,0.1207430340557275,2.0,0.33333333333333337,0.2987012987012987,0.43301270189221935,0.03731343283582089,0.09622504486493763,0.6825531125068665,67.0,0.2471910112359551,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
30,2224,1051,0.0,0.47257194244604317,4.0,0.0,0.20967741935483872,0.3481553119113957,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
31,1610,1915,0.0,0.8407310704960835,2.0,0.5,0.21505376344086022,0.2886751345948129,0.0,0.0,0.4505520462989807,38.0,0.11627906976744184,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
32,1798,493,0.0,0.27419354838709675,3.0,0.25,0.23846153846153847,0.30618621784789724,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.9985022466300549,1.0,0.8333333333333334,0
33,373,2239,0.0,0.16659222867351497,3.0,0.25,0.13306451612903225,0.10482848367219183,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
34,164,1467,0.0,0.11179277436946145,2.0,0.5,0.6923076923076923,0.7302967433402214,0.7272727272727273,1.0,0.828748881816864,28.0,0.4285714285714286,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
35,1143,1812,0.0,0.630794701986755,3.0,0.25,0.14792899408284024,0.27668578554642986,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.9994994994994995,1.0,0.8333333333333334,0
36,2081,1419,0.0,0.6818837097549255,4.0,0.0,0.6231884057971014,0.7635417155709333,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
37,924,1026,0.0,0.9005847953216375,3.0,0.25,0.1891891891891892,0.0,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
38,1189,1969,0.0,0.6038598273235145,2.0,0.5,0.7931034482758621,0.8970852271450606,0.8085106382978723,0.9999999999999999,0.8214774131774902,24.0,0.4418604651162791,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
39,331,1701,0.0,0.194591416813639,3.0,0.25,0.20202020202020202,0.36514837167011066,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,1.0,1.0,0.0,1.0,1
40,2031,1408,0.0,0.6932545544066961,4.0,0.0,0.22807017543859648,0.20965696734438366,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
41,1496,1831,0.0,0.8170398689240852,3.0,0.25,0.19736842105263158,0.35355339059327373,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
42,135,1441,0.0,0.09368494101318525,3.0,0.25,0.2537313432835821,0.26111648393354675,0.023809523809523808,0.15811388300841897,0.5472059845924377,47.0,0.17543859649122806,1.0,1.0,0.0,1.0,0
43,1656,910,0.0,0.5495169082125604,4.0,0.0,0.20207253886010362,0.2849014411490949,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
44,1475,1909,0.0,0.7726558407543216,3.0,0.25,0.09055118110236221,0.05773502691896257,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
45,1690,1640,0.0,0.9704142011834319,1.0,0.75,0.16025641025641027,0.253546276418555,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.996003996003996,4.0,0.33333333333333337,0
46,424,1813,0.0,0.2338665195808053,4.0,0.0,0.5945945945945946,0.7745966692414833,0.8490566037735849,0.9999999999999999,0.9166666865348816,22.0,0.5416666666666667,1.0,1.0,0.0,1.0,1
47,2562,1409,0.0,0.5499609679937549,4.0,0.0,0.1949685534591195,0.19364916731037085,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
48,1086,342,0.0,0.3149171270718232,4.0,0.0,0.42857142857142855,0.5773502691896258,0.2711864406779661,0.4472135954999579,0.5024658441543579,38.0,0.3090909090909091,0.0,0.9995004995004995,1.0,0.8333333333333334,0
49,2313,1042,0.0,0.45049718979680065,4.0,0.0,0.19444444444444445,0.2100420126042015,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.998998998998999,1.0,0.8333333333333334,0
50,817,256,0.0,0.31334149326805383,3.0,0.0,0.1261682242990654,0.10585122480499262,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
51,385,304,0.0,0.7896103896103897,2.0,0.33333333333333337,0.20652173913043478,0.2886751345948129,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.999000499750125,4.0,0.33333333333333337,0
52,1645,927,0.0,0.5635258358662614,4.0,0.0,0.2631578947368421,0.4588314677411235,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
53,774,826,0.0,0.937046004842615,3.0,0.0,0.5338345864661654,0.6708203932499369,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
54,1717,220,0.0,0.12813046010483398,4.0,0.0,0.1958762886597938,0.40451991747794525,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,1.0,1.0,0.0,1.0,0
55,1228,1083,0.0,0.8819218241042346,3.0,0.25,0.2028985507246377,0.18257418583505533,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.9980009995002499,4.0,0.33333333333333337,0
56,644,1479,0.0,0.43542934415145373,3.0,0.25,0.2396694214876033,0.18257418583505536,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
57,1160,526,0.0,0.45344827586206893,3.0,0.25,0.07766990291262135,0.2581988897471611,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.998001998001998,4.0,0.33333333333333337,0
58,2601,226,0.0,0.08688965782391389,3.0,0.25,0.6,0.7745966692414834,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
59,2416,976,0.0,0.4039735099337748,3.0,0.25,0.9619047619047619,1.0000000000000002,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
60,2037,817,0.0,0.4010800196367207,3.0,0.25,0.1393939393939394,0.20801257358446093,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
61,441,1363,0.0,0.3235509904622157,4.0,0.0,0.5888888888888889,0.6614378277661476,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
62,644,1254,0.0,0.5135566188197767,3.0,0.25,0.20833333333333334,0.13801311186847084,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
63,2185,1946,0.0,0.8906178489702518,4.0,0.0,0.17560975609756097,0.16222142113076254,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
64,107,1334,0.0,0.08020989505247378,3.0,0.25,0.25773195876288657,0.33541019662496846,0.10666666666666667,0.13363062095621217,0.577492892742157,44.0,0.2666666666666667,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
65,2414,2045,0.0,0.8471416735708368,3.0,0.25,0.20300751879699247,0.2773500981126146,0.02912621359223301,0.13363062095621217,0.6612200140953064,41.0,0.2407407407407407,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
66,229,1609,0.0,0.1423244251087632,3.0,0.25,0.11538461538461539,0.08333333333333334,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
67,1985,1630,0.0,0.8211586901763224,3.0,0.25,0.19727891156462585,0.08770580193070293,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
68,688,1938,0.0,0.3550051599587203,3.0,0.25,0.1326530612244898,0.16770509831248423,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
69,175,680,0.0,0.25735294117647056,3.0,0.0,0.18604651162790697,0.25,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
70,341,822,0.0,0.4148418491484185,3.0,0.0,0.21052631578947367,0.22360679774997896,0.010416666666666666,0.12909944487358058,0.5866278409957886,51.0,0.17741935483870963,0.0,0.9974987493746873,1.0,0.8333333333333334,0
71,1530,26,0.0,0.016993464052287632,4.0,0.0,0.15168539325842698,0.2100420126042015,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
72,1511,220,0.0,0.14559894109861016,4.0,0.0,0.21052631578947367,0.22360679774997896,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
73,690,1906,0.0,0.3620146904512067,2.0,0.5,0.21897810218978103,0.20412414523193148,0.10476190476190476,0.2834733547569204,0.5947940945625305,53.0,0.3205128205128205,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
74,1927,1408,0.0,0.730669434353918,3.0,0.25,0.14358974358974358,0.21757131728816848,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
75,2162,1225,0.0,0.566604995374653,3.0,0.25,0.22330097087378642,0.35355339059327373,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
76,1115,1425,0.0,0.7824561403508772,2.0,0.5,0.8943089430894309,0.9733285267845753,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
77,1380,745,0.0,0.5398550724637681,4.0,0.0,0.19298245614035087,0.18257418583505536,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
78,507,1063,0.0,0.4769520225776105,3.0,0.25,0.18452380952380953,0.223606797749979,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.9984977466199298,1.0,0.8333333333333334,0
79,1829,1915,0.0,0.9550913838120104,3.0,0.25,0.25925925925925924,0.2721655269759087,0.0,0.0,0.48037517070770264,24.0,0.19999999999999996,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
80,289,1898,0.0,0.1522655426765016,2.0,0.5,0.3384615384615385,0.4303314829119352,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.998997995991984,1.0,0.8333333333333334,0
81,20,465,0.0,0.043010752688172005,3.0,0.0,0.3163841807909605,0.5423261445466404,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
82,387,650,0.0,0.5953846153846154,3.0,0.0,0.4626865671641791,0.6172133998483676,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,1.0,1.0,0.0,1.0,0
83,1118,1159,0.0,0.9646246764452114,2.0,0.5,0.25333333333333335,0.363696483726654,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.99949924887331,1.0,0.8333333333333334,0
84,1251,403,0.0,0.3221422861710631,4.0,0.0,0.19913419913419914,0.2970442628930023,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
85,356,1894,0.0,0.18796198521647312,4.0,0.0,0.2,0.32539568672798425,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
86,21,306,0.0,0.06862745098039214,3.0,0.0,0.25196850393700787,0.17407765595569785,0.031746031746031744,0.11396057645963795,0.5965401530265808,65.0,0.20731707317073167,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
87,1866,1854,0.0,0.9935691318327974,2.0,0.5,0.14393939393939395,0.13245323570650439,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.99949924887331,1.0,0.8333333333333334,0
88,557,2055,0.0,0.27104622871046224,3.0,0.25,0.1532258064516129,0.1889822365046136,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
89,2364,1883,0.0,0.7965313028764806,4.0,0.0,0.16666666666666666,0.1556997888323046,0.039603960396039604,0.1259881576697424,0.5407240390777588,46.0,0.24590163934426235,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
90,1106,929,0.0,0.8399638336347197,4.0,0.0,0.11616161616161616,0.13834289277321493,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
91,942,2133,0.0,0.44163150492264414,4.0,0.0,0.275,0.2581988897471611,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.9995007488766849,1.0,0.8333333333333334,0
92,1972,1945,0.0,0.9863083164300203,2.0,0.5,0.18803418803418803,0.20203050891044214,0.0,0.0,0.5166666507720947,12.0,0.19999999999999996,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
93,598,1873,0.0,0.3192738921516284,4.0,0.0,0.2085889570552147,0.20701966780270628,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
94,1274,950,0.0,0.7456828885400314,4.0,0.0,0.26143790849673204,0.3202563076101743,0.015873015873015872,0.18257418583505536,0.622196614742279,27.0,0.22857142857142854,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
95,821,94,0.0,0.11449451887941531,3.0,0.0,0.23308270676691728,0.27386127875258304,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
96,420,152,0.0,0.36190476190476195,3.0,0.0,0.1896551724137931,0.31980107453341566,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
97,2371,2101,0.0,0.8861239983129481,2.0,0.5,0.05405405405405406,0.09999999999999998,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
98,2562,2119,0.0,0.827088212334114,3.0,0.25,0.22012578616352202,0.25,0.2549019607843137,0.4743416490252569,0.5075176358222961,31.0,0.32608695652173914,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
99,1777,1599,0.0,0.8998311761395611,3.0,0.25,0.16265060240963855,0.31622776601683794,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
100,692,1648,0.0,0.41990291262135926,3.0,0.25,0.08296943231441048,0.0,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
101,507,443,0.0,0.873767258382643,3.0,0.0,0.14534883720930233,0.16012815380508716,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.0,0.9985,4.0,0.33333333333333337,0
102,1034,1958,0.0,0.5280898876404494,3.0,0.25,0.25287356321839083,0.31622776601683794,0.012195121951219513,0.16903085094570328,0.5249999761581421,40.0,0.19999999999999996,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
103,1985,1236,0.0,0.6226700251889169,3.0,0.25,0.1483050847457627,0.11322770341445959,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
104,1692,638,0.0,0.3770685579196218,3.0,0.25,0.18032786885245902,0.2721655269759086,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
105,2309,2179,0.0,0.9436985708098744,2.0,0.5,0.5531914893617021,0.686406472983644,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
106,661,1044,0.0,0.6331417624521073,4.0,0.0,0.21428571428571427,0.2357022603955158,0.02247191011235955,0.14433756729740646,0.5028685331344604,44.0,0.18518518518518523,0.0,0.99949924887331,1.0,0.8333333333333334,0
107,1829,879,0.0,0.48059048660470205,2.0,0.5,0.2641509433962264,0.2519763153394848,0.03333333333333333,0.09901475429766744,0.553367018699646,114.0,0.13636363636363635,0.0,0.997,4.0,0.33333333333333337,0
108,1049,242,0.0,0.23069590085796,3.0,0.25,0.5619047619047619,0.75,0.574468085106383,0.9258200997725514,0.6612685322761536,21.0,0.4473684210526315,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,1
109,156,480,0.0,0.32499999999999996,3.0,0.0,0.22459893048128343,0.2849014411490949,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
110,690,1046,0.0,0.6596558317399618,4.0,0.0,0.15517241379310345,0.14907119849998599,0.19642023538283526,0.28451593371654027,0.6252477960177802,46.179742631797424,0.28310522848086717,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
111,2125,883,0.0,0.4155294117647059,4.0,0.0,0.26548672566371684,0.33541019662496846,0.03529411764705882,0.2886751345948129,0.5874183177947998,38.0,0.2549019607843137,0.29296424452133796,0.9988394658362397,1.6239907727797,0.7293348712033834,0
